2733500 	 14451
11894500 	 9512,20388,18564,15138,9548
3054250 	 9111,3627,15138,13592
4073250 	 12792,13592,9946
764000 	 5377,11531,7208
8633500 	 8767,255,1950
9438000 	 10329,14119,24977,18213,12949,5506,8689,11665,12259,22583,3850,19596,15639,16463,20007,21092,6880,15019,17158,5267,2123,3463,11679,9946,25830,12220,8668,2655,14319
3215500 	 13878,13836,9750,8327,25888,1903,4691,5250,876,21460,28059,22583,10914,4259,19198,16550,23134,20388,29203,27637,9645,4543,11679,19029,12220,12123
6683250 	 3590,25407,17438,14384,29316,3324,25540,23260,2945,14849,21548,28641,11280,29524,1700,16536,679,16103,23496,6918,28265,11397,14764,25994,26722,13450,6548,8816,15856,13059,18516,18741,22099,29041
5910250 	 937
1806750 	 489,18558,21683,16463
6996000 	 12165,6255
7002750 	 1831
8160750 	 5067,22244,11196
4193750 	 24929,23662,17959
8666500 	 11790,6815,5469,18075,4694,29547,911,679,15672,6447,20648,4794,13375,25791,5267,1644,13559,28244,4939,27467,15935,24601,647,24015,25481,19417,17671
5948500 	 21110,28057,17771,26883,15159,28382,6290,13736,22164,25372,16757
2737250 	 21865,23321,10329,178,3719,24385,19918,5661,215,29099,27625,19814,22753,3047,4281,14415,26605,6665,28484,27149,27346,23662,21657,15934,18097,19539,21796,24053,7105,3406,9620,29084,21610,3176,18805,29473,24151,3228,15315,4571,20300,12647,28135,8684
282500 	 15617,3697
6126750 	 24977
6497000 	 27522,20529,647
10619000 	 9639,21445,18353,18690,7572,23793,29547,4949,2683,27458,28985,5655,6918
9973000 	 10970,25260,23475,5429,6828,15158,17922,7624,28117,4494,24471,2375,18227
4557250 	 19962
8100250 	 11543,14952,14631
1459000 	 26614,6290,10014
2626250 	 5598,16077,25249,28230,11176,27458
8070000 	 18611,18024,27044
861750 	 17024,28924,3720,3723,4731,4078
10756500 	 15269,7522,7475,20146
7785250 	 12132
8102000 	 18213,2683,5591
10000250 	 5598,9563,6438
6014750 	 23739,6143,10368,21462,12674,11687,20595,19596,21110,679,2939,17541,18771,20846,9829,13070,2504,12519,22313,29048,28653,12220,12394
5539250 	 18231,25207,14630,3935,13179,18628
591750 	 21838,1229,21565,14596,16564,119,20466,5416,23793,4220,12394,17846,27231,9953,28769,12491,27483,25656,25477,15405,13648,16818,15315,26722,7500,12220
4606000 	 22504,15120,21110,9499,15661,25372,1878,26742,29334,7070,14887,17214,24869,5848,14486,12435,6880,8240,23197,26931,13070,3228,8896,4520,8911,26121,12394
1499750 	 16079,20449,20425,22875,5213,8111,28032,1831,4286,2226,24510,739,19153,23662,20127,10316,5655,18066,21054,21738,6653,27566,8669,18823
11646500 	 23847,21110,24978,13975,13585,17540,29084,6805,26973,15153,12949,9465,5474,15401,16463,7552,26493,26028,22706,11176
6205000 	 27446,10352,1547,17214,1962,17153,9195,29128,1461,10908,9948
1815750 	 22359,24297,20425,10232,28463,3329,28855,16722,25424,28230,16908,22329,2160,22836,19570,8719,6245,28333,28391,4314,25169,13909,24886,3390,20184,9392,29213,16939,25488,5856,28323,7995,28065,19673,11969,5799
4447000 	 155,9533,62,13815,11528,28370,5254,11748,4515,24848,12352,14482,29463,20334,3627,18361,12627,489,6672,8005,17647,7868,13602,26618,4078,12513,25488,3350
6433000 	 18497,8870,13793,16463,14646,11688,9824,19881,24385,22971,18881,12182,18149,20572,16396,10584,24471,16825,684,23241,18478
8060000 	 111,2826,14554,14942,27544,26408,13450
7568250 	 4479,4571,8689,14071,18131,2524,1545,11176,17647,12394,14883,4949,17317,1397,14399,13070,25941,12647,8005,6918,11670,12686,24687,29304,13112,11849,26827
7830250 	 20127,5779,25372
12204750 	 21681,17812
6299000 	 1481,6908,7090,13779,18730,11080,19962,7868,16818
10057000 	 2274,21110,14919,13206,6767,6511,6839,3101,21186,3857,17682,27625,25420,15498,8856,2605,239,8193,22447
11022500 	 9345,23245,14073,3755,23928,13450,23515,28653,12220,26288,22319,15019,24307,7179,23025,10718,21092
4304250 	 14226,22393,14261,11776
6334000 	 5062,10503,9413
3895750 	 12606
805750 	 23207,3254,5329,28465,19974,12964,29095,4535,12394,7070,7868,7613,28924,19312,6051,7473,19279,12888,15934,10642,21672,18024,6617,17661,14580,3723,18805,1994,949,6461,6094,10962,16033,22330
266500 	 22659,17582
8848250 	 10329,11807,8038,3534,22393,25372,29547,21186,6029,23662,15617,20621,20555,29203,22749,12022,2999,6118,8081,11698,8187,20188,25488,24704
980000 	 1739,22505,26894,4691,3228,20180,12762,6548,13737,6868,29099,19974,16296,5962,3176,8724,3047,18353
190500 	 20425
6266000 	 91,1644,8689,12220,20575,26958,21787,20950,3445,27467,6290,18122,26343,22749,15584,20995,7150,28532,14580,9871
405000 	 26698,2655,25372,16140
7494250 	 21991,17431,7577,26306,24167,12528,14671,3150,22668,509,2199,9588,12855
8248750 	 8628,8055,14119,23228,21061,1427,10893,3315,12394,13020,19668,4846,6583,13783,22769,19277,29203,9489,16599,9829,27197,2123,24178,4718,7186
4189500 	 11396,11677,647,2251,5912
4186500 	 12394,7105,11563
2676250 	 740,19365,17691,14574,14407,14535,27467,25770,18805,2388,15446,9258,15527,1133,23706,5267,1644,11025,4739,13557,6379,16112,1428,4970
5465250 	 23554,11382,21865,10962,4339,12613,5980,1329,3874,21110,10603,12985,15138,6331,26114,5377,21611,27168,24307
8792750 	 15534,27939,17920,7019,22131,15661,25372,28163,14416,29547,4846,1279,25535,6951,17640,12606,7868,11670,23900,5598,25871,22194,25883
3096750 	 21729,2815,20184,5429,4078,11196,27400,14182,20846,28553,17706,29203,10584,7552,3720,3228,20388,8628
2557000 	 25526,17167,16454,15761,23793,11363,15820,13020,20850,12133,360,3740,24541,7105,1912,25570,14580,7868,18805,4571,27508,18251,13134,18624
3188000 	 17429,2655,4993
764750 	 14655,20425,26988,29203,22749,7868,5403
4994000 	 16079,15534,2655,17060,4578,10100,23632,28256,25960,12379,1852,20695,9683,14020,6447,15138,12433,12729,27389,23531,24922,27373,10097,4172,11060,5081,2410,17087,510
7405250 	 25372,11330,17431
2476250 	 23779,25402,17657,23202,20484,8684,21067,21312,12988,4694,29547,13779,27128,11461,29231,23153,21110,21950,785,21326,9397,18805,23900,10097,8876,6656,7312,18516,28770
10185000 	 29001,10151,19294,11196,27912,2593,2739,17582,21672,10760,27448,4887,8689,6051,6104,1479,25770,11029,7868
7323750 	 16079,15534,14119,14020,29203,3740
154750 	 16463,15309,15672,25960,15159,1260,28458,29203,19618,20127,15063,569,8943,14119,9834,11196
5287000 	 17478,18196,7360,20466,3799,2326,2410,27514,12394,23116,12230,25619,15761,18774,26254,12705,6014,21771,4735,5796,5696,8479
7003500 	 22505,13793,12613,14261,14150,28985
47000 	 13099,3536,1591
3396250 	 21838,15534,25309,4953,25090
11391250 	 6546,24977,27998,17417,22244
8822250 	 27068,16821,25402
3410000 	 18736,16463,21758,18874,18990,20695,19049,23416,12855
12061000 	 21110,18075,7552,17058
1114000 	 22356,8188
11078500 	 28391
12417500 	 7208,24658,29418,6617,15584,3068
4814750 	 25135,679,7868
140500 	 15065,1831,12394,6918
4037500 	 26614,25883
4809000 	 10072
6572500 	 8311,7868
5082500 	 768,7560,15159,25372,5310,5416,2655,13135,12285,10810,7105,12220,3720,29231,14020
6900500 	 21659
5438000 	 21110,26614,704,3755,1778,14533,16103,8715,14145,20470,4580,9870,3046
4421250 	 8439,10338,21672,22999,13888,21815,1591,7105,2257,16110,11080
6264750 	 21110
5027500 	 8236,25372,18353,12371,23793,28357,7552,11679,10647,23070,8390,20184,8358,16956,2835,25219,15197,27373,6274,24015,642,27092,801,11201
6603750 	 10967,25005,21110,2621,217,6599,8202,13888,20188,29473,11026,3844,7230,12352,6729,17392,16988,28929,6908
3892750 	 5429,2898,3937,22204,13020,15138,17747
8346250 	 12285,1831,7015
5697750 	 21110
7149500 	 5824,20366,20645
8622000 	 9291,27572,14976,8702,10810,11638,11125,19829,15935
7345250 	 22484,26894,23697,28270,23656,21565,13762,11201,27060,12040,22319,8689,10718,2513,15138
10933250 	 4076,10404,26758
4392000 	 19514,14020,6148,11176,16527,21838,4949,5285,26716,23066,28410,19028,5896,18835,9236,5655,28225
9055750 	 18024
6140500 	 21110,22636,554,19149,2843,4424,27869,26722,28410,9180,6180,637
11631250 	 22504,15065,19252,2963,22482,11946,5598,563,10302,12606,22131,1570,4475,25332
3751500 	 8978,16696,5442,14400,3866,22261,6331,15584,20661,16540,13479,12606,18290
5987000 	 9120,2524,4542,17978,21525,9390,15639,13954,6770,5621,27060,25596,26034,19673,7976
425500 	 17506,13450,22094
8869250 	 29344,28230,143,17846,9317,11623,8816,11203,26402,11578,15018,8689,19962
10112000 	 9817,22319,2471
1148000 	 622,21110,1831,3584,15584,9354,13552,15945,10584,26429,12132,14266,10014,23284,17006
2148250 	 21110,10157,22894,15874,1972,6868,14294,10014,12160,12606,3273
3245250 	 18730,2257,22393
11220500 	 25830
4097500 	 9620,4694,6299,13779,9512,5190,4124,27334,6672,10343,9633,20655,14120,22864,2762,24844
9794000 	 26647,14626,14182,3197,24886,24560,17835
11847750 	 19166,10948,24447
5911250 	 24825,22489,12352,21632,9620,7868
4620000 	 21110,414
9015000 	 4691,2524,4731,7090,5796,26299,2000,12433,7024,5133,26686
3661500 	 13853,21110,12754,16485,7312,9548,5211
11397250 	 27537,19252,7762,13180,10617,12977,23541,19673
11923000 	 11670,8689,13607,3228,18730,29381,3032,6665,19636,5845,2367,11328,9620,14261,14580
6354500 	 5377,24307,26159,25605
8861500 	 1547,20021,25656,12284,7389,29377,2826,23381
10790500 	 1170,7070,20683,9836,22547,10773,26722,8313,27060,25682,24892,16621,22889,22126
8997500 	 637,24945,8234,3377,10726,20449,6767,19430,9656,647,23623
11772000 	 13793,8094,21862,24015,1966,5094,39,20078,13464,3185,24898,28412,17393,3697,13779,15761
10257500 	 17117,29001,7577,22556,26135,23267,10106,28568,29284
2910750 	 4039,1372,24425,19828
6634500 	 18213,26307,6981,120,27448,16174,398,22720,688,9454,27886,1257
10715500 	 6820,21110,22029,2655,8240
5980500 	 13962,17959,21400,23814,27155,25366,3650,14580,18353
6250250 	 4078,12541,4534,5995,12022,26426,4039,16564,6246
1838000 	 16906,2963
1855750 	 24180,6434,9651,12762,17450,743,2176,7105,11225,14261,7868
3075000 	 4813,201,26614,20950,8751,15918,26343,12811,12173,8684,24706,26419,6908,5995,6592
7383000 	 13971,21838,10151,25309,7611,25372,7868,27791
29750 	 12220
8170750 	 21548,21919,21431,19552,27458,19217,10207,2826,23143
4025000 	 17437,23793,4571,24792,3627,22583,18575,18024,12220
9278500 	 8943,20916,4339,25305,22911,26546,18632,7847,8965,24307
39750 	 16663,1224,5403,4896,27817,24848,19142,17058
5121750 	 19113,3553,679,17577,15138,5429,16624,251
3288750 	 5429,3937,12599,6665,13518,17181
10185750 	 3438,9290,5151,9838,1415,8805,8304,14806,2257,911,24284,18267
6768000 	 16818,7827,18491
12065000 	 3228,24196,2432,10999,14120,6154,6480
3335000 	 8719,12747,5574,4913,27584,325
9202750 	 21110,20444,335,23134,8622,13325,16184,10343
6067750 	 3329,29099,1838,24447,7105,7995,14447,9946,20768
5999000 	 20630,26871,2993,24590,26270
2006000 	 21838,15534,28008,29022,17060,12705,1397,25372,8122
11751000 	 28297,21110,10404,1438,28985,19431,16564,6948
12015250 	 23604,11080,14806
8145500 	 4731,24392,24196,4268,23669,4949,26523
3168000 	 19742,20417,2240
10477000 	 14863,23045,27151,21562,25212,16222,8007,18926,5912
1627000 	 20747,23770,12410,28641,25565,7820,22879,7868
6358500 	 10194,504
10264750 	 14930,5613,14020,18689,7552
11737250 	 6988,19453,10390,23273,17275,14496,599
10885750 	 21865
8172250 	 19339,21110,2217,20338,6290,7354,28230,7868
82250 	 4300,26605,18697,4763,14531,23066,11080
9044750 	 27483,2945,16808,22864
3272000 	 28230,25544,25770,3534,11732,21315
1047000 	 5012,21110,18095,25770,7954,10795
11141500 	 2945,23475,16079,21657,5464
5061750 	 599,27467,2971
9488750 	 3564
203750 	 2655,13799,18075,25372,4728,12977
139000 	 24358,679
10927500 	 5821,12520,27191,27785,14580,12610
10546500 	 21838,28508,22184,5955
10513000 	 5429,21186
9420500 	 2826,25372,13238
5068750 	 5319
6977000 	 12964,5334,7868
747500 	 25917,12606,5210
10799000 	 19026,13240,4313,14533
1206500 	 4571,5962,7868
3295250 	 12285,15534,21490
8508750 	 21110,4694,6290
7286500 	 19328,4605
11535500 	 11196,11679
1530250 	 14120
3552000 	 24385
10816000 	 20747,27334
71250 	 28641
2616250 	 17458
7860250 	 24746
11716000 	 15315
1449250 	 14261
10979500 	 25372
1641000 	 24565
11167500 	 2469
4501000 	 970
